record_id,training_name,training_category,taken_date,hours,cost_jpy,completion_status,emp_id,last_name,gender,age,dept,job_title,grade,hire_date,termination_date,termination_reason,latest_rating,total_promotions,ever_promoted,review_count
TR004078,情報セキュリティ基礎 eラーニング,eラーニング,2025-01-04,3,10000,未着手,E000351,森,女,42,Sales,Manager,4,2011-11-22,,,3.0,0.0,False,4.0
TR004079,タイムマネジメント eラーニング,eラーニング,2025-05-11,4,12000,未着手,E000351,森,女,42,Sales,Manager,4,2011-11-22,,,3.0,0.0,False,4.0
TR004080,メンタルヘルス eラーニング,eラーニング,2025-07-05,2,8000,完了,E000351,森,女,42,Sales,Manager,4,2011-11-22,,,3.0,0.0,False,4.0
TR004081,Excel スキルアップ eラーニング,eラーニング,2025-11-07,6,15000,完了,E000351,森,女,42,Sales,Manager,4,2011-11-22,,,3.0,0.0,False,4.0
TR004082,ビジネスマナー eラーニング,eラーニング,2024-11-12,4,10000,完了,E000351,森,女,42,Sales,Manager,4,2011-11-22,,,3.0,0.0,False,4.0
TR004083,独占禁止法 (年次),コンプライアンス,2025-12-27,2,5000,完了,E000351,森,女,42,Sales,Manager,4,2011-11-22,,,3.0,0.0,False,4.0
TR004084,独占禁止法 (年次),コンプライアンス,2024-08-05,2,5000,完了,E000351,森,女,42,Sales,Manager,4,2011-11-22,,,3.0,0.0,False,4.0
TR004085,インサイダー取引 (年次),コンプライアンス,2025-02-09,2,5000,完了,E000351,森,女,42,Sales,Manager,4,2011-11-22,,,3.0,0.0,False,4.0
TR004086,個人情報保護 (年次),コンプライアンス,2024-07-17,2,5000,完了,E000351,森,女,42,Sales,Manager,4,2011-11-22,,,3.0,0.0,False,4.0
TR004087,マネジメント実践,リーダーシップ,2026-01-04,24,150000,完了,E000352,鈴木,女,39,Sales,Senior Manager,5,2007-03-07,,,4.0,0.0,False,4.0
TR004088,交渉術,ビジネススキル,2024-04-16,8,45000,完了,E000352,鈴木,女,39,Sales,Senior Manager,5,2007-03-07,,,4.0,0.0,False,4.0
TR004089,ビジネスライティング,ビジネススキル,2024-05-13,8,35000,完了,E000352,鈴木,女,39,Sales,Senior Manager,5,2007-03-07,,,4.0,0.0,False,4.0
TR004090,ビジネスライティング,ビジネススキル,2025-09-21,8,35000,完了,E000352,鈴木,女,39,Sales,Senior Manager,5,2007-03-07,,,4.0,0.0,False,4.0
TR004091,ビジネスライティング,ビジネススキル,2024-04-06,8,35000,完了,E000352,鈴木,女,39,Sales,Senior Manager,5,2007-03-07,,,4.0,0.0,False,4.0
TR004092,Excel スキルアップ eラーニング,eラーニング,2025-08-29,6,15000,未着手,E000352,鈴木,女,39,Sales,Senior Manager,5,2007-03-07,,,4.0,0.0,False,4.0
TR004093,ハラスメント防止 eラーニング,eラーニング,2024-07-22,2,8000,未着手,E000352,鈴木,女,39,Sales,Senior Manager,5,2007-03-07,,,4.0,0.0,False,4.0
TR004094,ハラスメント防止 eラーニング,eラーニング,2025-08-30,2,8000,途中離脱,E000352,鈴木,女,39,Sales,Senior Manager,5,2007-03-07,,,4.0,0.0,False,4.0
TR004095,ビジネスマナー eラーニング,eラーニング,2024-10-08,4,10000,完了,E000352,鈴木,女,39,Sales,Senior Manager,5,2007-03-07,,,4.0,0.0,False,4.0
TR004096,個人情報保護 (年次),コンプライアンス,2024-08-23,2,5000,完了,E000352,鈴木,女,39,Sales,Senior Manager,5,2007-03-07,,,4.0,0.0,False,4.0
TR004097,独占禁止法 (年次),コンプライアンス,2025-08-26,2,5000,完了,E000352,鈴木,女,39,Sales,Senior Manager,5,2007-03-07,,,4.0,0.0,False,4.0
TR004098,インサイダー取引 (年次),コンプライアンス,2024-10-02,2,5000,完了,E000352,鈴木,女,39,Sales,Senior Manager,5,2007-03-07,,,4.0,0.0,False,4.0
TR004099,独占禁止法 (年次),コンプライアンス,2025-03-10,2,5000,完了,E000352,鈴木,女,39,Sales,Senior Manager,5,2007-03-07,,,4.0,0.0,False,4.0
TR004100,セキュリティエンジニアリング,テクニカル,2024-07-24,24,140000,完了,E000353,山田,男,43,Consulting,Manager,4,2011-12-11,,,3.0,1.0,True,4.0
TR004101,セキュリティエンジニアリング,テクニカル,2025-11-04,24,140000,完了,E000353,山田,男,43,Consulting,Manager,4,2011-12-11,,,3.0,1.0,True,4.0
TR004102,プレゼンテーション実践,ビジネススキル,2024-10-15,8,40000,完了,E000353,山田,男,43,Consulting,Manager,4,2011-12-11,,,3.0,1.0,True,4.0
TR004103,英語ビジネス会話,ビジネススキル,2025-02-19,48,180000,完了,E000353,山田,男,43,Consulting,Manager,4,2011-12-11,,,3.0,1.0,True,4.0
TR004104,Excel スキルアップ eラーニング,eラーニング,2025-12-25,6,15000,完了,E000353,山田,男,43,Consulting,Manager,4,2011-12-11,,,3.0,1.0,True,4.0
TR004105,情報セキュリティ基礎 eラーニング,eラーニング,2025-08-30,3,10000,途中離脱,E000353,山田,男,43,Consulting,Manager,4,2011-12-11,,,3.0,1.0,True,4.0
TR004106,タイムマネジメント eラーニング,eラーニング,2025-10-12,4,12000,途中離脱,E000353,山田,男,43,Consulting,Manager,4,2011-12-11,,,3.0,1.0,True,4.0
TR004107,Excel スキルアップ eラーニング,eラーニング,2024-04-11,6,15000,途中離脱,E000353,山田,男,43,Consulting,Manager,4,2011-12-11,,,3.0,1.0,True,4.0
TR004108,タイムマネジメント eラーニング,eラーニング,2025-06-21,4,12000,途中離脱,E000353,山田,男,43,Consulting,Manager,4,2011-12-11,,,3.0,1.0,True,4.0
TR004109,個人情報保護 (年次),コンプライアンス,2024-10-23,2,5000,完了,E000353,山田,男,43,Consulting,Manager,4,2011-12-11,,,3.0,1.0,True,4.0
TR004110,個人情報保護 (年次),コンプライアンス,2024-08-17,2,5000,完了,E000353,山田,男,43,Consulting,Manager,4,2011-12-11,,,3.0,1.0,True,4.0
TR004111,インサイダー取引 (年次),コンプライアンス,2024-08-05,2,5000,完了,E000353,山田,男,43,Consulting,Manager,4,2011-12-11,,,3.0,1.0,True,4.0
TR004112,個人情報保護 (年次),コンプライアンス,2024-05-21,2,5000,完了,E000353,山田,男,43,Consulting,Manager,4,2011-12-11,,,3.0,1.0,True,4.0
TR004113,交渉術,ビジネススキル,2025-05-05,8,45000,完了,E000354,林,男,33,Sales,Senior Staff,2,2016-02-06,,,2.0,0.0,False,4.0
TR004114,プレゼンテーション実践,ビジネススキル,2025-05-22,8,40000,完了,E000354,林,男,33,Sales,Senior Staff,2,2016-02-06,,,2.0,0.0,False,4.0
TR004115,ハラスメント防止 eラーニング,eラーニング,2025-03-18,2,8000,完了,E000354,林,男,33,Sales,Senior Staff,2,2016-02-06,,,2.0,0.0,False,4.0
TR004116,Excel スキルアップ eラーニング,eラーニング,2024-11-04,6,15000,途中離脱,E000354,林,男,33,Sales,Senior Staff,2,2016-02-06,,,2.0,0.0,False,4.0
TR004117,情報セキュリティ基礎 eラーニング,eラーニング,2024-09-13,3,10000,完了,E000354,林,男,33,Sales,Senior Staff,2,2016-02-06,,,2.0,0.0,False,4.0
TR004118,Excel スキルアップ eラーニング,eラーニング,2024-05-24,6,15000,途中離脱,E000354,林,男,33,Sales,Senior Staff,2,2016-02-06,,,2.0,0.0,False,4.0
TR004119,メンタルヘルス eラーニング,eラーニング,2025-04-28,2,8000,途中離脱,E000354,林,男,33,Sales,Senior Staff,2,2016-02-06,,,2.0,0.0,False,4.0
TR004120,独占禁止法 (年次),コンプライアンス,2025-04-26,2,5000,途中離脱,E000354,林,男,33,Sales,Senior Staff,2,2016-02-06,,,2.0,0.0,False,4.0
TR004121,独占禁止法 (年次),コンプライアンス,2024-09-23,2,5000,完了,E000354,林,男,33,Sales,Senior Staff,2,2016-02-06,,,2.0,0.0,False,4.0
TR004122,インサイダー取引 (年次),コンプライアンス,2025-02-10,2,5000,完了,E000354,林,男,33,Sales,Senior Staff,2,2016-02-06,,,2.0,0.0,False,4.0
TR004123,独占禁止法 (年次),コンプライアンス,2025-09-16,2,5000,途中離脱,E000354,林,男,33,Sales,Senior Staff,2,2016-02-06,,,2.0,0.0,False,4.0
TR004124,交渉術,ビジネススキル,2025-01-19,8,45000,完了,E000355,青木,女,31,HR,Senior Staff,2,2016-04-25,,,4.0,0.0,False,4.0
TR004125,ビジネスマナー eラーニング,eラーニング,2024-04-16,4,10000,未着手,E000355,青木,女,31,HR,Senior Staff,2,2016-04-25,,,4.0,0.0,False,4.0
TR004126,メンタルヘルス eラーニング,eラーニング,2024-05-28,2,8000,完了,E000355,青木,女,31,HR,Senior Staff,2,2016-04-25,,,4.0,0.0,False,4.0
TR004127,Excel スキルアップ eラーニング,eラーニング,2024-08-17,6,15000,完了,E000355,青木,女,31,HR,Senior Staff,2,2016-04-25,,,4.0,0.0,False,4.0
TR004128,Excel スキルアップ eラーニング,eラーニング,2024-08-21,6,15000,途中離脱,E000355,青木,女,31,HR,Senior Staff,2,2016-04-25,,,4.0,0.0,False,4.0
TR004129,Excel スキルアップ eラーニング,eラーニング,2024-09-11,6,15000,完了,E000355,青木,女,31,HR,Senior Staff,2,2016-04-25,,,4.0,0.0,False,4.0
TR004130,タイムマネジメント eラーニング,eラーニング,2024-09-06,4,12000,完了,E000355,青木,女,31,HR,Senior Staff,2,2016-04-25,,,4.0,0.0,False,4.0
TR004131,インサイダー取引 (年次),コンプライアンス,2025-07-12,2,5000,完了,E000355,青木,女,31,HR,Senior Staff,2,2016-04-25,,,4.0,0.0,False,4.0
TR004132,独占禁止法 (年次),コンプライアンス,2025-08-22,2,5000,完了,E000355,青木,女,31,HR,Senior Staff,2,2016-04-25,,,4.0,0.0,False,4.0
TR004133,独占禁止法 (年次),コンプライアンス,2024-08-22,2,5000,完了,E000355,青木,女,31,HR,Senior Staff,2,2016-04-25,,,4.0,0.0,False,4.0
TR004134,インサイダー取引 (年次),コンプライアンス,2025-04-20,2,5000,完了,E000355,青木,女,31,HR,Senior Staff,2,2016-04-25,,,4.0,0.0,False,4.0
TR004135,リーダーシップ基礎,リーダーシップ,2025-03-02,16,80000,完了,E000356,坂本,男,42,Consulting,Senior Staff,2,2016-02-29,,,3.0,1.0,True,4.0
TR004136,クラウドアーキテクト (AWS),テクニカル,2025-02-26,32,160000,完了,E000356,坂本,男,42,Consulting,Senior Staff,2,2016-02-29,,,3.0,1.0,True,4.0
TR004137,交渉術,ビジネススキル,2025-06-05,8,45000,完了,E000356,坂本,男,42,Consulting,Senior Staff,2,2016-02-29,,,3.0,1.0,True,4.0
TR004138,交渉術,ビジネススキル,2024-05-28,8,45000,完了,E000356,坂本,男,42,Consulting,Senior Staff,2,2016-02-29,,,3.0,1.0,True,4.0
TR004139,ビジネスライティング,ビジネススキル,2025-04-25,8,35000,完了,E000356,坂本,男,42,Consulting,Senior Staff,2,2016-02-29,,,3.0,1.0,True,4.0
TR004140,英語ビジネス会話,ビジネススキル,2024-08-29,48,180000,完了,E000356,坂本,男,42,Consulting,Senior Staff,2,2016-02-29,,,3.0,1.0,True,4.0
TR004141,ロジカルシンキング,ビジネススキル,2025-05-21,16,60000,完了,E000356,坂本,男,42,Consulting,Senior Staff,2,2016-02-29,,,3.0,1.0,True,4.0
TR004142,タイムマネジメント eラーニング,eラーニング,2025-12-06,4,12000,未着手,E000356,坂本,男,42,Consulting,Senior Staff,2,2016-02-29,,,3.0,1.0,True,4.0
TR004143,ビジネスマナー eラーニング,eラーニング,2026-03-13,4,10000,完了,E000356,坂本,男,42,Consulting,Senior Staff,2,2016-02-29,,,3.0,1.0,True,4.0
TR004144,メンタルヘルス eラーニング,eラーニング,2025-03-27,2,8000,未着手,E000356,坂本,男,42,Consulting,Senior Staff,2,2016-02-29,,,3.0,1.0,True,4.0
TR004145,タイムマネジメント eラーニング,eラーニング,2025-08-15,4,12000,完了,E000356,坂本,男,42,Consulting,Senior Staff,2,2016-02-29,,,3.0,1.0,True,4.0
TR004146,独占禁止法 (年次),コンプライアンス,2025-11-29,2,5000,完了,E000356,坂本,男,42,Consulting,Senior Staff,2,2016-02-29,,,3.0,1.0,True,4.0
TR004147,個人情報保護 (年次),コンプライアンス,2025-09-15,2,5000,途中離脱,E000356,坂本,男,42,Consulting,Senior Staff,2,2016-02-29,,,3.0,1.0,True,4.0
TR004148,インサイダー取引 (年次),コンプライアンス,2026-03-29,2,5000,完了,E000356,坂本,男,42,Consulting,Senior Staff,2,2016-02-29,,,3.0,1.0,True,4.0
TR004149,チームビルディング実践,リーダーシップ,2025-05-18,16,90000,完了,E000357,山本,男,28,Finance,Senior Staff,2,2017-11-21,,,4.0,1.0,True,4.0
TR004150,英語ビジネス会話,ビジネススキル,2024-05-13,48,180000,完了,E000357,山本,男,28,Finance,Senior Staff,2,2017-11-21,,,4.0,1.0,True,4.0
TR004151,ロジカルシンキング,ビジネススキル,2025-09-16,16,60000,完了,E000357,山本,男,28,Finance,Senior Staff,2,2017-11-21,,,4.0,1.0,True,4.0
TR004152,交渉術,ビジネススキル,2026-01-18,8,45000,途中離脱,E000357,山本,男,28,Finance,Senior Staff,2,2017-11-21,,,4.0,1.0,True,4.0
TR004153,プレゼンテーション実践,ビジネススキル,2025-11-14,8,40000,途中離脱,E000357,山本,男,28,Finance,Senior Staff,2,2017-11-21,,,4.0,1.0,True,4.0
TR004154,交渉術,ビジネススキル,2025-03-22,8,45000,途中離脱,E000357,山本,男,28,Finance,Senior Staff,2,2017-11-21,,,4.0,1.0,True,4.0
TR004155,英語ビジネス会話,ビジネススキル,2026-02-11,48,180000,完了,E000357,山本,男,28,Finance,Senior Staff,2,2017-11-21,,,4.0,1.0,True,4.0
TR004156,情報セキュリティ基礎 eラーニング,eラーニング,2024-07-19,3,10000,完了,E000357,山本,男,28,Finance,Senior Staff,2,2017-11-21,,,4.0,1.0,True,4.0
TR004157,ハラスメント防止 eラーニング,eラーニング,2025-03-11,2,8000,途中離脱,E000357,山本,男,28,Finance,Senior Staff,2,2017-11-21,,,4.0,1.0,True,4.0
TR004158,情報セキュリティ基礎 eラーニング,eラーニング,2025-04-01,3,10000,途中離脱,E000357,山本,男,28,Finance,Senior Staff,2,2017-11-21,,,4.0,1.0,True,4.0
TR004159,メンタルヘルス eラーニング,eラーニング,2025-10-14,2,8000,完了,E000357,山本,男,28,Finance,Senior Staff,2,2017-11-21,,,4.0,1.0,True,4.0
TR004160,情報セキュリティ基礎 eラーニング,eラーニング,2024-07-06,3,10000,途中離脱,E000357,山本,男,28,Finance,Senior Staff,2,2017-11-21,,,4.0,1.0,True,4.0
TR004161,メンタルヘルス eラーニング,eラーニング,2024-11-20,2,8000,未着手,E000357,山本,男,28,Finance,Senior Staff,2,2017-11-21,,,4.0,1.0,True,4.0
TR004162,個人情報保護 (年次),コンプライアンス,2025-12-25,2,5000,完了,E000357,山本,男,28,Finance,Senior Staff,2,2017-11-21,,,4.0,1.0,True,4.0
TR004163,個人情報保護 (年次),コンプライアンス,2025-05-29,2,5000,完了,E000357,山本,男,28,Finance,Senior Staff,2,2017-11-21,,,4.0,1.0,True,4.0
TR004164,エグゼクティブリーダーシップ,リーダーシップ,2025-02-16,40,400000,完了,E000358,近藤,男,51,Engineering,Senior Manager,5,2006-05-17,,,3.0,0.0,False,4.0
TR004165,エグゼクティブリーダーシップ,リーダーシップ,2026-01-03,40,400000,完了,E000358,近藤,男,51,Engineering,Senior Manager,5,2006-05-17,,,3.0,0.0,False,4.0
TR004166,ビジネスライティング,ビジネススキル,2024-09-16,8,35000,完了,E000358,近藤,男,51,Engineering,Senior Manager,5,2006-05-17,,,3.0,0.0,False,4.0
TR004167,ロジカルシンキング,ビジネススキル,2025-07-29,16,60000,完了,E000358,近藤,男,51,Engineering,Senior Manager,5,2006-05-17,,,3.0,0.0,False,4.0
TR004168,ビジネスライティング,ビジネススキル,2025-11-30,8,35000,完了,E000358,近藤,男,51,Engineering,Senior Manager,5,2006-05-17,,,3.0,0.0,False,4.0
TR004169,メンタルヘルス eラーニング,eラーニング,2026-03-02,2,8000,完了,E000358,近藤,男,51,Engineering,Senior Manager,5,2006-05-17,,,3.0,0.0,False,4.0
TR004170,情報セキュリティ基礎 eラーニング,eラーニング,2026-03-18,3,10000,完了,E000358,近藤,男,51,Engineering,Senior Manager,5,2006-05-17,,,3.0,0.0,False,4.0
TR004171,ハラスメント防止 eラーニング,eラーニング,2025-10-31,2,8000,完了,E000358,近藤,男,51,Engineering,Senior Manager,5,2006-05-17,,,3.0,0.0,False,4.0
TR004172,Excel スキルアップ eラーニング,eラーニング,2024-05-03,6,15000,未着手,E000358,近藤,男,51,Engineering,Senior Manager,5,2006-05-17,,,3.0,0.0,False,4.0
TR004173,タイムマネジメント eラーニング,eラーニング,2024-11-08,4,12000,完了,E000358,近藤,男,51,Engineering,Senior Manager,5,2006-05-17,,,3.0,0.0,False,4.0
TR004174,個人情報保護 (年次),コンプライアンス,2025-12-19,2,5000,完了,E000358,近藤,男,51,Engineering,Senior Manager,5,2006-05-17,,,3.0,0.0,False,4.0
TR004175,独占禁止法 (年次),コンプライアンス,2025-05-26,2,5000,途中離脱,E000358,近藤,男,51,Engineering,Senior Manager,5,2006-05-17,,,3.0,0.0,False,4.0
TR004176,インサイダー取引 (年次),コンプライアンス,2025-03-17,2,5000,完了,E000358,近藤,男,51,Engineering,Senior Manager,5,2006-05-17,,,3.0,0.0,False,4.0
TR004177,インサイダー取引 (年次),コンプライアンス,2025-08-17,2,5000,完了,E000358,近藤,男,51,Engineering,Senior Manager,5,2006-05-17,,,3.0,0.0,False,4.0
TR004178,コーチングスキル,リーダーシップ,2024-11-05,24,120000,完了,E000359,田中,女,49,Engineering,Assistant Manager,3,2012-04-20,,,3.0,0.0,False,4.0
TR004179,ロジカルシンキング,ビジネススキル,2026-02-15,16,60000,完了,E000359,田中,女,49,Engineering,Assistant Manager,3,2012-04-20,,,3.0,0.0,False,4.0
TR004180,ビジネスマナー eラーニング,eラーニング,2026-02-15,4,10000,未着手,E000359,田中,女,49,Engineering,Assistant Manager,3,2012-04-20,,,3.0,0.0,False,4.0
TR004181,メンタルヘルス eラーニング,eラーニング,2025-03-09,2,8000,完了,E000359,田中,女,49,Engineering,Assistant Manager,3,2012-04-20,,,3.0,0.0,False,4.0
TR004182,ハラスメント防止 eラーニング,eラーニング,2024-07-10,2,8000,完了,E000359,田中,女,49,Engineering,Assistant Manager,3,2012-04-20,,,3.0,0.0,False,4.0
TR004183,Excel スキルアップ eラーニング,eラーニング,2024-09-17,6,15000,完了,E000359,田中,女,49,Engineering,Assistant Manager,3,2012-04-20,,,3.0,0.0,False,4.0
TR004184,ハラスメント防止 eラーニング,eラーニング,2024-12-28,2,8000,途中離脱,E000359,田中,女,49,Engineering,Assistant Manager,3,2012-04-20,,,3.0,0.0,False,4.0
TR004185,個人情報保護 (年次),コンプライアンス,2024-11-03,2,5000,完了,E000359,田中,女,49,Engineering,Assistant Manager,3,2012-04-20,,,3.0,0.0,False,4.0
TR004186,個人情報保護 (年次),コンプライアンス,2024-06-29,2,5000,完了,E000359,田中,女,49,Engineering,Assistant Manager,3,2012-04-20,,,3.0,0.0,False,4.0
TR004187,リーダーシップ基礎,リーダーシップ,2024-09-07,16,80000,完了,E000360,小川,男,39,Marketing,Senior Staff,2,2017-11-16,,,3.0,1.0,True,4.0
TR004188,プレゼンテーション実践,ビジネススキル,2025-04-21,8,40000,完了,E000360,小川,男,39,Marketing,Senior Staff,2,2017-11-16,,,3.0,1.0,True,4.0
TR004189,交渉術,ビジネススキル,2025-06-03,8,45000,完了,E000360,小川,男,39,Marketing,Senior Staff,2,2017-11-16,,,3.0,1.0,True,4.0
TR004190,ロジカルシンキング,ビジネススキル,2024-07-25,16,60000,途中離脱,E000360,小川,男,39,Marketing,Senior Staff,2,2017-11-16,,,3.0,1.0,True,4.0
