purchase_id,purchase_date,category,product_name,amount,channel,store_name,customer_id,customer_last_name,gender,age,prefecture,register_date,total_purchases,total_spent,customer_segment,is_first_purchase,days_since_last_in_category
PR0002857,2023-12-02,冷蔵庫,冷蔵庫 400L,389562,店舗,秋葉原店,C01110,岡田,女,75,千葉県,2023-10-18,3,665522,Loyal,True,
PR0002862,2025-10-22,オーディオ,Bluetoothスピーカー,32611,EC,,C01111,高橋,男,32,千葉県,2024-03-28,3,122353,Regular,False,
PR0002860,2026-03-10,スマートフォン,スタンダード 128GB,74827,店舗,横浜駅前店,C01111,高橋,男,32,千葉県,2024-03-28,3,122353,Regular,False,
PR0002861,2025-06-10,美容家電・小物,電動歯ブラシ,14915,店舗,天王寺店,C01111,高橋,男,32,千葉県,2024-03-28,3,122353,Regular,True,
PR0002865,2025-04-14,カメラ・ビデオ,コンパクトデジカメ,236795,EC,,C01112,藤田,女,27,広島県,2023-12-16,3,311533,Loyal,False,
PR0002863,2025-01-05,スマートフォン,最新スマホ 256GB,58303,EC,,C01112,藤田,女,27,広島県,2023-12-16,3,311533,Loyal,True,
PR0002864,2025-08-21,美容家電・小物,電気シェーバー,16435,EC,,C01112,藤田,女,27,広島県,2023-12-16,3,311533,Loyal,False,
PR0002867,2025-09-09,PC・タブレット,ノートPC 13型,107572,店舗,名古屋栄店,C01113,遠藤,女,47,福岡県,2024-08-27,2,153180,Regular,False,
PR0002866,2024-12-02,美容家電・小物,電気シェーバー,45608,店舗,札幌駅前店,C01113,遠藤,女,47,福岡県,2024-08-27,2,153180,Regular,True,
PR0002869,2025-01-25,PC・タブレット,ワークステーション,270087,EC,,C01114,井上,男,22,埼玉県,2024-06-24,2,351937,Regular,True,
PR0002868,2025-08-14,スマートフォン,ミドルレンジ機種,81850,店舗,新宿店,C01114,井上,男,22,埼玉県,2024-06-24,2,351937,Regular,False,
PR0002873,2026-03-19,エアコン,エアコン 18畳用,308170,店舗,大阪梅田店,C01115,林,男,47,埼玉県,2025-12-15,5,673508,VIP,False,
PR0002871,2026-02-09,オーディオ,ターンテーブル,66197,EC,,C01115,林,男,47,埼玉県,2025-12-15,5,673508,VIP,False,
PR0002872,2025-12-22,スマートフォン,コンパクトモデル,119855,店舗,渋谷店,C01115,林,男,47,埼玉県,2025-12-15,5,673508,VIP,True,
PR0002874,2026-03-20,テレビ,4K テレビ 50型,154862,EC,,C01115,林,男,47,埼玉県,2025-12-15,5,673508,VIP,False,
PR0002870,2026-03-27,美容家電・小物,ドライヤー,24424,店舗,池袋店,C01115,林,男,47,埼玉県,2025-12-15,5,673508,VIP,False,
PR0002875,2026-02-11,PC・タブレット,タブレット 10型,131723,EC,,C01116,石川,男,54,愛知県,2025-03-04,3,613439,Loyal,False,
PR0002876,2025-07-08,テレビ,スマートテレビ 43型,50925,EC,,C01116,石川,男,54,愛知県,2025-03-04,3,613439,Loyal,True,
PR0002877,2026-03-04,冷蔵庫,フレンチドア 700L,430791,EC,,C01116,石川,男,54,愛知県,2025-03-04,3,613439,Loyal,False,
PR0002878,2026-01-07,スマートフォン,ハイエンド 1TB,144042,EC,,C01117,中村,男,34,広島県,2024-03-24,1,144042,Light,True,
PR0002879,2022-09-03,エアコン,エアコン 6畳用,98853,店舗,渋谷店,C01118,橋本,男,51,広島県,2022-04-24,1,98853,Inactive,True,
PR0002881,2024-03-10,カメラ・ビデオ,ドローン,221950,店舗,渋谷店,C01119,斎藤,男,41,千葉県,2024-02-14,2,378272,Inactive,False,
PR0002880,2024-03-06,スマートフォン,ミドルレンジ機種,156322,店舗,札幌駅前店,C01119,斎藤,男,41,千葉県,2024-02-14,2,378272,Inactive,True,
PR0002882,2022-06-25,テレビ,プロジェクター,191522,EC,,C01120,小川,女,36,愛知県,2021-10-12,1,191522,Inactive,True,
PR0002884,2023-08-19,エアコン,エアコン 6畳用,301101,EC,,C01121,遠藤,男,39,埼玉県,2022-01-03,2,345824,Inactive,False,
PR0002883,2022-03-15,ゲーム・玩具,ゲームソフト,44723,店舗,福岡天神店,C01121,遠藤,男,39,埼玉県,2022-01-03,2,345824,Inactive,True,
PR0002885,2025-03-08,ゲーム・玩具,ボードゲーム,28225,EC,,C01122,岡田,女,33,愛知県,2024-07-08,1,28225,Light,True,
PR0002887,2025-10-13,エアコン,エアコン 14畳用,340528,店舗,天王寺店,C01123,高橋,女,56,宮城県,2025-09-19,2,471304,Regular,True,
PR0002886,2026-02-27,洗濯機,全自動 8kg,130776,店舗,新宿店,C01123,高橋,女,56,宮城県,2025-09-19,2,471304,Regular,False,
PR0002888,2023-10-11,洗濯機,乾燥機能付き 10kg,231895,EC,,C01124,鈴木,男,30,東京都,2023-06-02,1,231895,Inactive,True,
PR0002889,2022-05-26,カメラ・ビデオ,ドローン,103507,店舗,福岡天神店,C01125,石井,女,40,京都府,2022-02-02,1,103507,Inactive,True,
PR0002890,2025-05-06,PC・タブレット,ノートPC 13型,70866,店舗,池袋店,C01126,遠藤,男,42,愛知県,2023-12-06,2,107857,Regular,True,
PR0002891,2026-02-04,美容家電・小物,ヘアアイロン,36991,EC,,C01126,遠藤,男,42,愛知県,2023-12-06,2,107857,Regular,False,
PR0002893,2025-02-06,エアコン,エアコン 10畳用,378029,店舗,新宿店,C01127,小川,女,50,大阪府,2023-09-16,2,528008,Regular,False,
PR0002892,2023-12-24,オーディオ,ヘッドホン,149979,EC,,C01127,小川,女,50,大阪府,2023-09-16,2,528008,Regular,True,
PR0002895,2023-08-13,カメラ・ビデオ,ミラーレス一眼,200173,店舗,名古屋栄店,C01128,中島,男,31,福岡県,2023-07-05,2,476661,Inactive,True,
PR0002894,2024-01-14,洗濯機,全自動 8kg,276488,店舗,渋谷店,C01128,中島,男,31,福岡県,2023-07-05,2,476661,Inactive,False,
PR0002896,2026-01-29,洗濯機,乾燥機能付き 10kg,261130,店舗,横浜駅前店,C01129,後藤,男,36,千葉県,2025-08-02,1,261130,Light,True,
PR0002897,2022-12-05,PC・タブレット,2-in-1 PC,123660,EC,,C01131,伊藤,女,44,埼玉県,2022-09-16,1,123660,Inactive,True,
PR0002900,2024-12-17,オーディオ,ヘッドホン,141007,店舗,札幌駅前店,C01132,岡田,男,31,京都府,2022-01-31,3,459242,Loyal,False,
PR0002898,2024-03-12,スマートフォン,最新スマホ 256GB,197247,店舗,池袋店,C01132,岡田,男,31,京都府,2022-01-31,3,459242,Loyal,False,
PR0002899,2022-04-08,冷蔵庫,冷蔵庫 500L,120988,店舗,秋葉原店,C01132,岡田,男,31,京都府,2022-01-31,3,459242,Loyal,True,
PR0002902,2024-06-02,カメラ・ビデオ,ビデオカメラ,237046,EC,,C01133,阿部,男,22,埼玉県,2024-04-24,2,425254,Regular,True,
PR0002901,2024-06-19,テレビ,スマートテレビ 43型,188208,店舗,福岡天神店,C01133,阿部,男,22,埼玉県,2024-04-24,2,425254,Regular,False,
PR0002903,2024-07-27,PC・タブレット,ゲーミングPC,284040,店舗,名古屋栄店,C01134,青木,男,37,宮城県,2024-02-03,2,430124,Regular,True,
PR0002904,2025-04-28,カメラ・ビデオ,コンパクトデジカメ,146084,EC,,C01134,青木,男,37,宮城県,2024-02-03,2,430124,Regular,False,
PR0002906,2026-01-15,ゲーム・玩具,携帯ゲーム機,57865,店舗,名古屋栄店,C01135,山崎,男,24,福岡県,2024-10-01,3,260037,Loyal,False,
PR0002907,2025-06-27,テレビ,スマートテレビ 43型,151172,店舗,大阪梅田店,C01135,山崎,男,24,福岡県,2024-10-01,3,260037,Loyal,True,
PR0002905,2025-09-21,美容家電・小物,ヘアアイロン,51000,EC,,C01135,山崎,男,24,福岡県,2024-10-01,3,260037,Loyal,False,
PR0002909,2024-08-22,オーディオ,ターンテーブル,169411,店舗,札幌駅前店,C01136,渡辺,男,43,愛知県,2023-12-02,2,191398,Regular,False,
PR0002908,2024-01-13,美容家電・小物,ドライヤー,21987,店舗,天王寺店,C01136,渡辺,男,43,愛知県,2023-12-02,2,191398,Regular,True,
PR0002913,2024-08-20,PC・タブレット,ノートPC 13型,313576,EC,,C01137,森,男,29,北海道,2021-09-29,6,1343068,VIP,False,
PR0002910,2025-07-08,オーディオ,ヘッドホン,92276,EC,,C01137,森,男,29,北海道,2021-09-29,6,1343068,VIP,False,
PR0002912,2024-08-28,カメラ・ビデオ,コンパクトデジカメ,266618,店舗,新宿店,C01137,森,男,29,北海道,2021-09-29,6,1343068,VIP,False,
PR0002914,2023-11-09,スマートフォン,ハイエンド 1TB,114597,店舗,横浜駅前店,C01137,森,男,29,北海道,2021-09-29,6,1343068,VIP,False,
PR0002915,2026-02-25,スマートフォン,コンパクトモデル,188338,EC,,C01137,森,男,29,北海道,2021-09-29,6,1343068,VIP,False,839
PR0002911,2022-03-25,冷蔵庫,フレンチドア 700L,367663,EC,,C01137,森,男,29,北海道,2021-09-29,6,1343068,VIP,True,
PR0002916,2025-09-04,ゲーム・玩具,ボードゲーム,60150,EC,,C01138,山田,男,35,愛知県,2025-07-11,2,359130,Regular,True,
PR0002917,2025-11-29,洗濯機,乾燥機能付き 10kg,298980,EC,,C01138,山田,男,35,愛知県,2025-07-11,2,359130,Regular,False,
PR0002920,2025-12-13,PC・タブレット,2-in-1 PC,245136,EC,,C01139,中島,男,26,宮城県,2025-06-23,3,396861,Loyal,False,
PR0002918,2026-02-27,オーディオ,ホームオーディオ,87995,店舗,名古屋栄店,C01139,中島,男,26,宮城県,2025-06-23,3,396861,Loyal,False,
PR0002919,2025-12-04,スマートフォン,Pro モデル 512GB,63730,店舗,新宿店,C01139,中島,男,26,宮城県,2025-06-23,3,396861,Loyal,True,
PR0002921,2025-09-10,オーディオ,ワイヤレスイヤホン,99755,店舗,名古屋栄店,C01140,小林,女,33,京都府,2025-01-11,1,99755,Light,True,
PR0002922,2025-04-03,PC・タブレット,タブレット 10型,292982,EC,,C01141,石井,女,59,広島県,2023-11-28,1,292982,Light,True,
PR0002924,2024-04-06,オーディオ,Bluetoothスピーカー,116627,EC,,C01142,藤田,男,54,埼玉県,2021-10-24,3,384958,Loyal,False,
PR0002923,2025-12-04,スマートフォン,コンパクトモデル,191388,EC,,C01142,藤田,男,54,埼玉県,2021-10-24,3,384958,Loyal,False,
PR0002925,2024-01-26,美容家電・小物,ドライヤー,76943,EC,,C01142,藤田,男,54,埼玉県,2021-10-24,3,384958,Loyal,True,
PR0002926,2026-03-08,PC・タブレット,ワークステーション,133124,店舗,天王寺店,C01144,阿部,女,33,福岡県,2025-11-21,2,155702,Regular,False,
PR0002927,2025-12-30,美容家電・小物,美顔器,22578,店舗,池袋店,C01144,阿部,女,33,福岡県,2025-11-21,2,155702,Regular,True,
PR0002929,2026-02-03,PC・タブレット,ワークステーション,216798,店舗,福岡天神店,C01145,後藤,女,45,北海道,2025-10-18,2,621341,Regular,False,
PR0002928,2025-12-17,テレビ,有機EL 75型,404543,EC,,C01145,後藤,女,45,北海道,2025-10-18,2,621341,Regular,True,
PR0002932,2021-06-18,カメラ・ビデオ,ドローン,166834,店舗,新宿店,C01146,長谷川,男,52,京都府,2021-06-16,4,516548,Loyal,True,
PR0002933,2025-12-25,カメラ・ビデオ,コンパクトデジカメ,133139,店舗,福岡天神店,C01146,長谷川,男,52,京都府,2021-06-16,4,516548,Loyal,False,1651
PR0002930,2023-06-26,テレビ,4K テレビ 50型,164531,EC,,C01146,長谷川,男,52,京都府,2021-06-16,4,516548,Loyal,False,
PR0002931,2024-06-06,美容家電・小物,ドライヤー,52044,店舗,名古屋栄店,C01146,長谷川,男,52,京都府,2021-06-16,4,516548,Loyal,False,
PR0002936,2026-01-17,PC・タブレット,タブレット 10型,178081,EC,,C01147,池田,男,37,千葉県,2025-08-07,4,428659,Loyal,False,
PR0002935,2025-09-09,オーディオ,サウンドバー,97903,EC,,C01147,池田,男,37,千葉県,2025-08-07,4,428659,Loyal,True,
PR0002934,2025-10-12,洗濯機,ドラム式洗濯機,146787,EC,,C01147,池田,男,37,千葉県,2025-08-07,4,428659,Loyal,False,
PR0002937,2025-12-25,美容家電・小物,電動歯ブラシ,5888,EC,,C01147,池田,男,37,千葉県,2025-08-07,4,428659,Loyal,False,
PR0002940,2023-12-28,PC・タブレット,タブレット 10型,195682,店舗,新宿店,C01148,小林,男,63,広島県,2023-05-28,6,1265807,VIP,True,
PR0002942,2025-04-24,ゲーム・玩具,ボードゲーム,17011,店舗,渋谷店,C01148,小林,男,63,広島県,2023-05-28,6,1265807,VIP,False,
PR0002939,2025-03-23,スマートフォン,コンパクトモデル,158258,店舗,天王寺店,C01148,小林,男,63,広島県,2023-05-28,6,1265807,VIP,False,
PR0002938,2025-03-06,テレビ,有機EL 55型,452198,店舗,大阪梅田店,C01148,小林,男,63,広島県,2023-05-28,6,1265807,VIP,False,
PR0002941,2025-07-16,冷蔵庫,冷蔵庫 500L,274818,店舗,渋谷店,C01148,小林,男,63,広島県,2023-05-28,6,1265807,VIP,False,
PR0002943,2025-03-30,洗濯機,ドラム式洗濯機,167840,店舗,福岡天神店,C01148,小林,男,63,広島県,2023-05-28,6,1265807,VIP,False,
PR0002946,2024-06-17,PC・タブレット,ワークステーション,155516,EC,,C01149,小林,男,22,北海道,2022-07-02,3,332902,Loyal,False,
PR0002944,2022-12-10,オーディオ,ターンテーブル,130978,店舗,秋葉原店,C01149,小林,男,22,北海道,2022-07-02,3,332902,Loyal,True,
PR0002945,2025-05-06,スマートフォン,コンパクトモデル,46408,EC,,C01149,小林,男,22,北海道,2022-07-02,3,332902,Loyal,False,
PR0002947,2022-12-22,美容家電・小物,マッサージガン,60239,EC,,C01150,後藤,女,43,広島県,2021-12-11,1,60239,Inactive,True,
PR0002948,2025-10-08,PC・タブレット,ノートPC 15型,340667,EC,,C01151,中村,女,26,東京都,2021-09-27,3,407320,Loyal,False,
PR0002949,2023-07-01,美容家電・小物,電気シェーバー,49303,EC,,C01151,中村,女,26,東京都,2021-09-27,3,407320,Loyal,True,
PR0002950,2026-02-05,美容家電・小物,ドライヤー,17350,EC,,C01151,中村,女,26,東京都,2021-09-27,3,407320,Loyal,False,950
PR0002952,2025-07-08,スマートフォン,ハイエンド 1TB,63514,店舗,池袋店,C01152,高橋,男,37,埼玉県,2023-05-08,3,849922,Loyal,False,
PR0002951,2025-03-29,テレビ,有機EL 55型,456516,店舗,福岡天神店,C01152,高橋,男,37,埼玉県,2023-05-08,3,849922,Loyal,True,
PR0002953,2025-06-17,洗濯機,コンパクト洗濯機,329892,店舗,名古屋栄店,C01152,高橋,男,37,埼玉県,2023-05-08,3,849922,Loyal,False,
PR0002954,2026-03-30,PC・タブレット,ゲーミングPC,336742,店舗,大阪梅田店,C01153,佐藤,男,69,兵庫県,2025-11-15,4,813650,Loyal,False,
PR0002956,2026-02-19,オーディオ,Bluetoothスピーカー,188099,EC,,C01153,佐藤,男,69,兵庫県,2025-11-15,4,813650,Loyal,False,
PR0002955,2026-01-17,テレビ,有機EL 55型,84003,店舗,秋葉原店,C01153,佐藤,男,69,兵庫県,2025-11-15,4,813650,Loyal,False,
PR0002957,2025-11-20,洗濯機,コンパクト洗濯機,204806,店舗,福岡天神店,C01153,佐藤,男,69,兵庫県,2025-11-15,4,813650,Loyal,True,
PR0002959,2023-10-01,PC・タブレット,ノートPC 13型,132487,EC,,C01154,林,男,46,広島県,2022-03-04,3,246772,Loyal,True,
PR0002958,2025-05-05,スマートフォン,コンパクトモデル,52423,店舗,札幌駅前店,C01154,林,男,46,広島県,2022-03-04,3,246772,Loyal,False,
PR0002960,2025-01-25,テレビ,有機EL 75型,61862,店舗,池袋店,C01154,林,男,46,広島県,2022-03-04,3,246772,Loyal,False,
PR0002962,2024-10-10,テレビ,4K テレビ 65型,487481,店舗,新宿店,C01155,後藤,女,40,愛知県,2024-04-26,2,780203,Regular,True,
PR0002961,2025-10-24,冷蔵庫,フレンチドア 700L,292722,店舗,天王寺店,C01155,後藤,女,40,愛知県,2024-04-26,2,780203,Regular,False,
PR0002963,2022-12-28,テレビ,スマートテレビ 43型,484441,EC,,C01156,小林,男,42,広島県,2022-06-02,2,902462,Inactive,True,
PR0002964,2023-11-09,冷蔵庫,冷蔵庫 600L 大型,418021,EC,,C01156,小林,男,42,広島県,2022-06-02,2,902462,Inactive,False,
PR0002966,2024-10-01,テレビ,有機EL 75型,334324,EC,,C01157,小林,女,57,広島県,2024-07-05,2,373156,Regular,False,
PR0002965,2024-09-24,美容家電・小物,マッサージガン,38832,店舗,名古屋栄店,C01157,小林,女,57,広島県,2024-07-05,2,373156,Regular,True,
PR0002967,2025-03-27,スマートフォン,ハイエンド 1TB,38320,EC,,C01158,前田,男,54,東京都,2024-12-27,2,128540,Regular,True,
PR0002968,2025-05-07,洗濯機,コンパクト洗濯機,90220,EC,,C01158,前田,男,54,東京都,2024-12-27,2,128540,Regular,False,
PR0002969,2023-04-26,スマートフォン,ハイエンド 1TB,153965,店舗,天王寺店,C01159,山崎,女,58,東京都,2022-05-16,3,586702,Loyal,True,
PR0002970,2025-10-03,スマートフォン,ハイエンド 1TB,32232,店舗,大阪梅田店,C01159,山崎,女,58,東京都,2022-05-16,3,586702,Loyal,False,891
PR0002971,2026-02-23,冷蔵庫,冷蔵庫 400L,400505,店舗,天王寺店,C01159,山崎,女,58,東京都,2022-05-16,3,586702,Loyal,False,
PR0002975,2023-10-16,ゲーム・玩具,据置型ゲーム機,26384,EC,,C01160,岡田,女,51,京都府,2021-08-07,4,123195,Regular,False,
PR0002974,2024-08-24,スマートフォン,コンパクトモデル,36933,EC,,C01160,岡田,女,51,京都府,2021-08-07,4,123195,Regular,False,
PR0002972,2022-07-13,美容家電・小物,電気シェーバー,29676,店舗,横浜駅前店,C01160,岡田,女,51,京都府,2021-08-07,4,123195,Regular,True,
PR0002973,2025-07-02,美容家電・小物,美顔器,30202,店舗,新宿店,C01160,岡田,女,51,京都府,2021-08-07,4,123195,Regular,False,1085
PR0002977,2026-03-12,PC・タブレット,2-in-1 PC,171420,店舗,福岡天神店,C01161,小川,男,48,広島県,2025-11-24,2,320753,Regular,False,
PR0002976,2026-01-29,スマートフォン,最新スマホ 256GB,149333,店舗,池袋店,C01161,小川,男,48,広島県,2025-11-24,2,320753,Regular,True,
PR0002981,2025-05-10,PC・タブレット,ゲーミングPC,51989,EC,,C01162,佐藤,男,22,愛知県,2024-10-25,5,841020,VIP,False,
PR0002980,2025-12-31,ゲーム・玩具,据置型ゲーム機,66858,店舗,札幌駅前店,C01162,佐藤,男,22,愛知県,2024-10-25,5,841020,VIP,False,
PR0002978,2025-05-18,テレビ,スマートテレビ 43型,224581,店舗,札幌駅前店,C01162,佐藤,男,22,愛知県,2024-10-25,5,841020,VIP,False,
PR0002982,2025-03-11,冷蔵庫,冷蔵庫 400L,173816,店舗,渋谷店,C01162,佐藤,男,22,愛知県,2024-10-25,5,841020,VIP,False,
PR0002979,2024-12-31,洗濯機,コンパクト洗濯機,323776,店舗,天王寺店,C01162,佐藤,男,22,愛知県,2024-10-25,5,841020,VIP,True,
PR0002984,2025-07-09,PC・タブレット,2-in-1 PC,127506,EC,,C01163,伊藤,男,22,広島県,2025-02-15,8,1204155,VIP,False,
PR0002990,2025-05-31,オーディオ,ヘッドホン,115892,EC,,C01163,伊藤,男,22,広島県,2025-02-15,8,1204155,VIP,False,
PR0002987,2025-02-27,カメラ・ビデオ,ミラーレス一眼,97645,EC,,C01163,伊藤,男,22,広島県,2025-02-15,8,1204155,VIP,False,
PR0002983,2025-08-03,ゲーム・玩具,据置型ゲーム機,69535,EC,,C01163,伊藤,男,22,広島県,2025-02-15,8,1204155,VIP,False,
PR0002986,2025-10-20,スマートフォン,コンパクトモデル,168802,店舗,札幌駅前店,C01163,伊藤,男,22,広島県,2025-02-15,8,1204155,VIP,False,
PR0002989,2025-02-19,テレビ,プロジェクター,242512,EC,,C01163,伊藤,男,22,広島県,2025-02-15,8,1204155,VIP,False,
PR0002988,2025-03-25,洗濯機,コンパクト洗濯機,332469,店舗,池袋店,C01163,伊藤,男,22,広島県,2025-02-15,8,1204155,VIP,False,
PR0002985,2025-02-16,美容家電・小物,ドライヤー,49794,EC,,C01163,伊藤,男,22,広島県,2025-02-15,8,1204155,VIP,True,
PR0002991,2025-10-16,ゲーム・玩具,据置型ゲーム機,18955,EC,,C01164,山下,女,43,宮城県,2025-08-04,2,24758,Regular,True,
PR0002992,2025-12-07,美容家電・小物,ヘアアイロン,5803,EC,,C01164,山下,女,43,宮城県,2025-08-04,2,24758,Regular,False,
