order_line_id,order_id,order_datetime,quantity,unit_price,line_total,channel,device,product_id,product_name,major_category,minor_category,customer_id,customer_last_name,gender,age,prefecture,register_date,churn_date,acquisition_channel,total_orders,total_spent,first_month_orders,loyalty_tier
OL0001912,ORD001150,2024-09-12 20:54:00,1,4800,4800,Email,Mobile,P0035,サンダル,ファッション,シューズ,C000965,田中,女,36.0,東京都,2024-08-28,,Organic Search,40.0,409902.0,8.0,VIP
OL0001913,ORD001151,2025-06-14 22:51:00,1,1280,1280,Organic Search,Mobile,P0132,ドライフルーツ,食品,スナック,C001773,山口,女,28.0,北海道,2024-10-27,,Organic Search,13.0,157965.0,0.0,Loyal
OL0001914,ORD001152,2024-11-19 20:12:00,1,9800,9310,Direct,PC,P0074,電動歯ブラシ,家電,美容家電,C001774,坂本,女,51.0,福岡県,2024-09-05,,Organic Search,11.0,110185.0,1.0,Loyal
OL0001915,ORD001153,2025-02-12 14:06:00,1,18800,18800,Organic Search,Mobile,P0031,モッズコート,ファッション,アウター,,,,,,,,,,,,
OL0001916,ORD001154,2025-11-02 16:01:00,1,4280,4280,Direct,PC,P0119,お米10kg,食品,主食,C001802,前田,男,32.0,愛知県,2024-11-16,2025-11-23,Paid Search,4.0,11060.0,0.0,Inactive
OL0001917,ORD001155,2026-03-19 16:11:00,2,4280,8560,Paid Search,Mobile,P0119,お米10kg,食品,主食,,,,,,,,,,,,
OL0001918,ORD001155,2026-03-19 16:11:00,1,3800,3420,Paid Search,Mobile,P0042,ベルト,ファッション,小物,,,,,,,,,,,,
OL0001919,ORD001155,2026-03-19 16:11:00,2,19800,39600,Paid Search,Mobile,P0028,ダウンジャケット,ファッション,アウター,,,,,,,,,,,,
OL0001920,ORD001156,2025-05-11 20:39:00,1,4800,4800,Email,Mobile,P0177,高機能化粧水,コスメ・ビューティ,スキンケア,C001765,木村,女,28.0,千葉県,2024-11-03,,Paid Search,36.0,385829.0,3.0,VIP
OL0001921,ORD001157,2025-02-13 22:57:00,1,1480,1332,Organic Search,Mobile,P0263,腹筋ローラー,スポーツ,フィットネス,C000661,池田,男,51.0,京都府,2024-09-25,,Organic Search,38.0,397339.0,2.0,VIP
OL0001922,ORD001157,2025-02-13 22:57:00,1,4800,4800,Organic Search,Mobile,P0035,サンダル,ファッション,シューズ,C000661,池田,男,51.0,京都府,2024-09-25,,Organic Search,38.0,397339.0,2.0,VIP
OL0001923,ORD001158,2025-01-17 22:11:00,1,680,680,Organic Search,Mobile,P0217,柔軟剤,ホーム・日用品,洗濯,C001827,井上,男,34.0,東京都,2024-10-19,,SNS Ad,34.0,290094.0,3.0,VIP
OL0001924,ORD001159,2025-04-12 11:15:00,1,14800,11840,Paid Search,Mobile,P0027,テーラードジャケット,ファッション,アウター,C000373,井上,女,27.0,神奈川県,2025-02-17,,Paid Search,23.0,369694.0,1.0,VIP
OL0001925,ORD001160,2025-10-23 13:39:00,1,5800,5220,Direct,Mobile,P0014,チノパン,ファッション,ボトムス,C000085,後藤,女,33.0,愛知県,2025-09-07,,Paid Search,10.0,108834.0,0.0,Loyal
OL0001926,ORD001161,2026-02-02 22:23:00,1,12800,12800,Referral,PC,P0180,プレミアム美容液,コスメ・ビューティ,スキンケア,,,,,,,,,,,,
OL0001927,ORD001161,2026-02-02 22:23:00,1,1980,1980,Referral,PC,P0147,ビジネス書 新刊,書籍,ビジネス,,,,,,,,,,,,
OL0001928,ORD001162,2024-07-23 17:47:00,1,1800,1800,Paid Search,Mobile,P0186,洗顔フォーム,コスメ・ビューティ,スキンケア,,,,,,,,,,,,
OL0001929,ORD001162,2024-07-23 17:47:00,2,2800,5600,Paid Search,Mobile,P0176,化粧水,コスメ・ビューティ,スキンケア,,,,,,,,,,,,
OL0001930,ORD001162,2024-07-23 17:47:00,1,3800,3800,Paid Search,Mobile,P0017,ショートパンツ,ファッション,ボトムス,,,,,,,,,,,,
OL0001931,ORD001163,2025-07-25 17:34:00,2,9800,19600,SNS Ad,Mobile,P0039,リュック,ファッション,バッグ,,,,,,,,,,,,
OL0001932,ORD001163,2025-07-25 17:34:00,1,6800,6800,SNS Ad,Mobile,P0024,シャツワンピース,ファッション,ドレス,,,,,,,,,,,,
OL0001933,ORD001163,2025-07-25 17:34:00,1,4200,4200,SNS Ad,Mobile,P0267,スポーツウェア下,スポーツ,ウェア,,,,,,,,,,,,
OL0001934,ORD001164,2025-11-17 12:30:00,1,22800,22800,Paid Search,Mobile,P0030,トレンチコート,ファッション,アウター,,,,,,,,,,,,
OL0001935,ORD001164,2025-11-17 12:30:00,1,108000,108000,Paid Search,Mobile,P0076,ノートPC,家電,PC・スマホ,,,,,,,,,,,,
OL0001936,ORD001165,2024-11-04 21:42:00,1,1980,1980,Organic Search,Mobile,P0147,ビジネス書 新刊,書籍,ビジネス,C001827,井上,男,34.0,東京都,2024-10-19,,SNS Ad,34.0,290094.0,3.0,VIP
OL0001937,ORD001165,2024-11-04 21:42:00,1,1600,1600,Organic Search,Mobile,P0160,健康本,書籍,実用,C001827,井上,男,34.0,東京都,2024-10-19,,SNS Ad,34.0,290094.0,3.0,VIP
OL0001938,ORD001165,2024-11-04 21:42:00,1,12800,12800,Organic Search,Mobile,P0034,ブーツ,ファッション,シューズ,C001827,井上,男,34.0,東京都,2024-10-19,,SNS Ad,34.0,290094.0,3.0,VIP
OL0001939,ORD001166,2025-10-07 12:40:00,1,3800,3800,Organic Search,PC,P0017,ショートパンツ,ファッション,ボトムス,,,,,,,,,,,,
OL0001940,ORD001166,2025-10-07 12:40:00,1,1480,1480,Organic Search,PC,P0231,バスタオル,ホーム・日用品,バスルーム,,,,,,,,,,,,
OL0001941,ORD001167,2025-02-16 20:16:00,1,6800,6800,Direct,PC,P0210,香水,コスメ・ビューティ,フレグランス,,,,,,,,,,,,
OL0001942,ORD001167,2025-02-16 20:16:00,1,680,680,Direct,PC,P0088,みりん,食品,調味料,,,,,,,,,,,,
OL0001943,ORD001168,2025-03-18 16:48:00,1,12800,12160,Direct,Mobile,P0008,カシミアニット,ファッション,トップス,C001256,高橋,男,38.0,兵庫県,2024-12-23,,SNS Ad,8.0,90578.0,0.0,Loyal
OL0001944,ORD001168,2025-03-18 16:48:00,1,12800,12800,Direct,Mobile,P0211,プレミアム香水,コスメ・ビューティ,フレグランス,C001256,高橋,男,38.0,兵庫県,2024-12-23,,SNS Ad,8.0,90578.0,0.0,Loyal
OL0001945,ORD001169,2025-10-21 22:29:00,1,128000,128000,Organic Search,Mobile,P0049,有機ELテレビ55型,家電,AV家電,C001139,清水,男,40.0,千葉県,2025-03-18,,SNS Ad,6.0,378440.0,1.0,VIP
OL0001946,ORD001169,2025-10-21 22:29:00,1,58000,58000,Organic Search,Mobile,P0077,タブレット,家電,PC・スマホ,C001139,清水,男,40.0,千葉県,2025-03-18,,SNS Ad,6.0,378440.0,1.0,VIP
OL0001947,ORD001169,2025-10-21 22:29:00,1,12800,12800,Organic Search,Mobile,P0180,プレミアム美容液,コスメ・ビューティ,スキンケア,C001139,清水,男,40.0,千葉県,2025-03-18,,SNS Ad,6.0,378440.0,1.0,VIP
OL0001948,ORD001170,2025-10-17 20:51:00,1,3280,2788,Direct,Mobile,P0245,衣装ケース,ホーム・日用品,収納,C001586,小川,女,34.0,埼玉県,2024-11-09,,Organic Search,31.0,375420.0,4.0,VIP
OL0001949,ORD001170,2025-10-17 20:51:00,1,1800,1800,Direct,Mobile,P0195,リップグロス,コスメ・ビューティ,メイク,C001586,小川,女,34.0,埼玉県,2024-11-09,,Organic Search,31.0,375420.0,4.0,VIP
OL0001950,ORD001170,2025-10-17 20:51:00,1,3500,3500,Direct,Mobile,P0003,ロングスリーブT,ファッション,トップス,C001586,小川,女,34.0,埼玉県,2024-11-09,,Organic Search,31.0,375420.0,4.0,VIP
OL0001951,ORD001171,2025-05-28 06:09:00,1,4800,4800,Direct,PC,P0269,スイムウェア,スポーツ,ウェア,C001261,前田,女,55.0,東京都,2024-12-30,,Paid Search,25.0,277332.0,2.0,VIP
OL0001952,ORD001172,2025-12-29 17:29:00,3,4800,14400,SNS Ad,PC,P0133,ギフトセット,食品,ギフト,,,,,,,,,,,,
OL0001953,ORD001173,2026-02-07 16:00:00,1,2200,2200,Paid Search,Mobile,P0148,リーダーシップ書,書籍,ビジネス,C001344,中村,女,44.0,東京都,2025-11-05,,SNS Ad,8.0,61880.0,3.0,Frequent
OL0001954,ORD001174,2025-09-18 09:35:00,2,1800,3240,Direct,Mobile,P0214,日焼け止めスプレー,コスメ・ビューティ,UV対策,C001377,村上,女,37.0,京都府,2025-06-15,,Paid Search,5.0,54082.0,1.0,Frequent
OL0001955,ORD001174,2025-09-18 09:35:00,1,780,546,Direct,Mobile,P0170,雑誌 月刊誌,書籍,雑誌,C001377,村上,女,37.0,京都府,2025-06-15,,Paid Search,5.0,54082.0,1.0,Frequent
OL0001956,ORD001174,2025-09-18 09:35:00,2,1480,2960,Direct,Mobile,P0255,フロアモップ,ホーム・日用品,清掃,C001377,村上,女,37.0,京都府,2025-06-15,,Paid Search,5.0,54082.0,1.0,Frequent
OL0001957,ORD001174,2025-09-18 09:35:00,1,12800,12800,Direct,Mobile,P0034,ブーツ,ファッション,シューズ,C001377,村上,女,37.0,京都府,2025-06-15,,Paid Search,5.0,54082.0,1.0,Frequent
OL0001958,ORD001175,2025-12-20 09:49:00,1,1280,1280,SNS Ad,Mobile,P0116,ハチミツ,食品,朝食,C000444,小川,男,52.0,北海道,2025-10-23,,Organic Search,4.0,75880.0,0.0,Frequent
OL0001959,ORD001176,2025-02-27 15:44:00,1,2800,2800,Organic Search,Tablet,P0207,ボディオイル,コスメ・ビューティ,ボディケア,C000025,長谷川,男,62.0,愛知県,2024-06-20,,Paid Search,38.0,501259.0,4.0,VIP
OL0001960,ORD001176,2025-02-27 15:44:00,1,580,580,Organic Search,Tablet,P0226,トイレットペーパー12ロール,ホーム・日用品,紙製品,C000025,長谷川,男,62.0,愛知県,2024-06-20,,Paid Search,38.0,501259.0,4.0,VIP
OL0001961,ORD001177,2026-01-25 15:16:00,1,2800,2800,Direct,Tablet,P0199,シャンプー,コスメ・ビューティ,ヘアケア,C000715,小林,男,28.0,東京都,2024-10-21,,Organic Search,30.0,310605.0,1.0,VIP
OL0001962,ORD001178,2025-06-25 20:33:00,1,12800,12800,Paid Search,PC,P0082,外付けHDD,家電,PC・スマホ,,,,,,,,,,,,
OL0001963,ORD001179,2024-09-05 16:58:00,2,2800,5600,Paid Search,PC,P0205,ボディクリーム,コスメ・ビューティ,ボディケア,,,,,,,,,,,,
OL0001964,ORD001179,2024-09-05 16:58:00,1,480,480,Paid Search,PC,P0096,乾麺そば,食品,乾物,,,,,,,,,,,,
OL0001965,ORD001180,2025-02-09 21:48:00,1,3800,3800,Organic Search,PC,P0266,スポーツウェア上,スポーツ,ウェア,,,,,,,,,,,,
OL0001966,ORD001180,2025-02-09 21:48:00,1,2880,2880,Organic Search,PC,P0112,ワイン赤,食品,飲料,,,,,,,,,,,,
OL0001967,ORD001181,2025-09-22 21:03:00,1,9800,9800,Organic Search,PC,P0033,ランニングシューズ,ファッション,シューズ,C000593,石川,男,30.0,埼玉県,2025-07-20,,Organic Search,13.0,120784.0,2.0,Loyal
OL0001968,ORD001181,2025-09-22 21:03:00,1,780,780,Organic Search,PC,P0127,冷凍フルーツミックス,食品,冷凍,C000593,石川,男,30.0,埼玉県,2025-07-20,,Organic Search,13.0,120784.0,2.0,Loyal
OL0001969,ORD001182,2025-11-27 18:18:00,1,12800,12800,Referral,PC,P0040,ハンドバッグ,ファッション,バッグ,C001915,藤田,女,55.0,大阪府,2025-09-28,,SNS Ad,2.0,43200.0,1.0,Regular
OL0001970,ORD001182,2025-11-27 18:18:00,1,4800,4800,Referral,PC,P0004,ストライプシャツ,ファッション,トップス,C001915,藤田,女,55.0,大阪府,2025-09-28,,SNS Ad,2.0,43200.0,1.0,Regular
OL0001971,ORD001182,2025-11-27 18:18:00,1,12800,12800,Referral,PC,P0262,トレーニングベンチ,スポーツ,フィットネス,C001915,藤田,女,55.0,大阪府,2025-09-28,,SNS Ad,2.0,43200.0,1.0,Regular
OL0001972,ORD001183,2025-11-02 17:35:00,1,19800,19800,Email,PC,P0062,フードプロセッサ,家電,キッチン,C001319,山本,男,35.0,埼玉県,2024-06-12,,SNS Ad,48.0,732523.0,4.0,VIP
OL0001973,ORD001184,2026-01-26 15:53:00,2,680,1360,Organic Search,PC,P0224,ジップロック,ホーム・日用品,キッチン用品,C001352,橋本,女,41.0,東京都,2025-10-07,,Direct,16.0,145207.0,5.0,Loyal
OL0001974,ORD001185,2026-01-25 20:34:00,1,18800,18800,Referral,Mobile,P0031,モッズコート,ファッション,アウター,C000628,森,女,44.0,京都府,2025-03-02,,Direct,32.0,276389.0,7.0,VIP
OL0001975,ORD001185,2026-01-25 20:34:00,2,4800,9600,Referral,Mobile,P0035,サンダル,ファッション,シューズ,C000628,森,女,44.0,京都府,2025-03-02,,Direct,32.0,276389.0,7.0,VIP
OL0001976,ORD001185,2026-01-25 20:34:00,1,2280,2280,Referral,Mobile,P0137,クラフトビール6本,食品,お酒,C000628,森,女,44.0,京都府,2025-03-02,,Direct,32.0,276389.0,7.0,VIP
OL0001977,ORD001186,2024-12-16 21:55:00,1,380,342,Paid Search,Mobile,P0101,豆缶,食品,缶詰,C000220,吉田,女,62.0,東京都,2024-06-05,,SNS Ad,9.0,213586.0,1.0,VIP
OL0001978,ORD001186,2024-12-16 21:55:00,1,580,493,Paid Search,Mobile,P0124,冷凍餃子,食品,冷凍,C000220,吉田,女,62.0,東京都,2024-06-05,,SNS Ad,9.0,213586.0,1.0,VIP
OL0001979,ORD001186,2024-12-16 21:55:00,1,6800,6800,Paid Search,Mobile,P0021,ロングスカート,ファッション,ボトムス,C000220,吉田,女,62.0,東京都,2024-06-05,,SNS Ad,9.0,213586.0,1.0,VIP
OL0001980,ORD001187,2025-04-25 13:58:00,2,780,1560,SNS Ad,Mobile,P0115,オートミール,食品,朝食,,,,,,,,,,,,
OL0001981,ORD001187,2025-04-25 13:58:00,1,2280,2166,SNS Ad,Mobile,P0246,クッション,ホーム・日用品,リビング,,,,,,,,,,,,
OL0001982,ORD001188,2025-05-24 12:51:00,1,1280,1280,SNS Ad,PC,P0107,ミネラルウォーター12本,食品,飲料,C000725,吉田,女,26.0,愛知県,2025-01-11,,Paid Search,11.0,269126.0,1.0,VIP
OL0001983,ORD001188,2025-05-24 12:51:00,1,4800,4800,SNS Ad,PC,P0200,高級シャンプー,コスメ・ビューティ,ヘアケア,C000725,吉田,女,26.0,愛知県,2025-01-11,,Paid Search,11.0,269126.0,1.0,VIP
OL0001984,ORD001188,2025-05-24 12:51:00,1,1200,1200,SNS Ad,PC,P0198,ネイルカラー,コスメ・ビューティ,メイク,C000725,吉田,女,26.0,愛知県,2025-01-11,,Paid Search,11.0,269126.0,1.0,VIP
OL0001985,ORD001189,2024-10-10 22:34:00,1,1280,1280,Paid Search,Mobile,P0132,ドライフルーツ,食品,スナック,C000907,山本,男,31.0,北海道,2024-07-17,,Email,12.0,174340.0,2.0,Loyal
OL0001986,ORD001190,2025-10-28 19:44:00,1,7800,7800,Organic Search,Mobile,P0015,スラックス,ファッション,ボトムス,C000261,阿部,女,46.0,広島県,2024-04-02,,Email,15.0,218380.0,1.0,VIP
OL0001987,ORD001190,2025-10-28 19:44:00,1,1800,1800,Organic Search,Mobile,P0161,ヨガ入門,書籍,実用,C000261,阿部,女,46.0,広島県,2024-04-02,,Email,15.0,218380.0,1.0,VIP
OL0001988,ORD001191,2024-10-03 06:06:00,1,480,480,Direct,Mobile,P0093,パスタソース,食品,乾物,,,,,,,,,,,,
OL0001989,ORD001191,2024-10-03 06:06:00,1,3800,3610,Direct,Mobile,P0187,BBクリーム,コスメ・ビューティ,メイク,,,,,,,,,,,,
OL0001990,ORD001191,2024-10-03 06:06:00,1,880,704,Direct,Mobile,P0105,紅茶ティーバッグ50個,食品,飲料,,,,,,,,,,,,
OL0001991,ORD001191,2024-10-03 06:06:00,1,59800,59800,Direct,Mobile,P0048,4Kテレビ43型,家電,AV家電,,,,,,,,,,,,
OL0001992,ORD001192,2024-07-22 22:47:00,1,3800,3800,Referral,Mobile,P0202,ヘアマスク,コスメ・ビューティ,ヘアケア,,,,,,,,,,,,
OL0001993,ORD001193,2024-05-28 19:27:00,1,1800,1800,SNS Ad,Mobile,P0143,推理小説,書籍,文芸,,,,,,,,,,,,
OL0001994,ORD001194,2024-06-04 10:26:00,3,2800,8400,Email,Mobile,P0196,チーク,コスメ・ビューティ,メイク,,,,,,,,,,,,
OL0001995,ORD001195,2025-07-21 15:24:00,1,4800,4320,Direct,Mobile,P0035,サンダル,ファッション,シューズ,C000402,斎藤,女,32.0,宮城県,2024-06-23,2025-10-23,Paid Search,7.0,65552.0,1.0,Inactive
OL0001996,ORD001195,2025-07-21 15:24:00,1,3200,3200,Direct,Mobile,P0002,オーガニックTシャツ,ファッション,トップス,C000402,斎藤,女,32.0,宮城県,2024-06-23,2025-10-23,Paid Search,7.0,65552.0,1.0,Inactive
OL0001997,ORD001195,2025-07-21 15:24:00,1,2800,2520,Direct,Mobile,P0205,ボディクリーム,コスメ・ビューティ,ボディケア,C000402,斎藤,女,32.0,宮城県,2024-06-23,2025-10-23,Paid Search,7.0,65552.0,1.0,Inactive
OL0001998,ORD001196,2026-03-27 17:34:00,1,9800,9800,SNS Ad,Mobile,P0036,ローファー,ファッション,シューズ,C001445,斎藤,女,57.0,埼玉県,2024-05-06,,Direct,53.0,749999.0,2.0,VIP
OL0001999,ORD001197,2024-11-30 22:12:00,1,3500,3500,Direct,Mobile,P0003,ロングスリーブT,ファッション,トップス,,,,,,,,,,,,
OL0002000,ORD001197,2024-11-30 22:12:00,1,2280,2280,Direct,Mobile,P0137,クラフトビール6本,食品,お酒,,,,,,,,,,,,
OL0002001,ORD001197,2024-11-30 22:12:00,1,1800,1800,Direct,Mobile,P0141,小説ベストセラー,書籍,文芸,,,,,,,,,,,,
OL0002002,ORD001198,2024-08-30 16:51:00,1,5200,5200,Email,Mobile,P0044,ストール,ファッション,小物,,,,,,,,,,,,
OL0002003,ORD001198,2024-08-30 16:51:00,1,3800,3800,Email,Mobile,P0045,帽子,ファッション,小物,,,,,,,,,,,,
OL0002004,ORD001198,2024-08-30 16:51:00,1,480,480,Email,Mobile,P0123,ひじき,食品,海藻,,,,,,,,,,,,
OL0002005,ORD001198,2024-08-30 16:51:00,1,1580,1580,Email,Mobile,P0174,エッセイ,書籍,文芸,,,,,,,,,,,,
OL0002006,ORD001199,2026-03-30 20:56:00,1,6200,5580,Paid Search,PC,P0013,ワイドパンツ,ファッション,ボトムス,C000058,吉田,女,37.0,神奈川県,2025-03-05,,Email,5.0,62660.0,1.0,Frequent
OL0002007,ORD001199,2026-03-30 20:56:00,1,4200,4200,Paid Search,PC,P0043,マフラー,ファッション,小物,C000058,吉田,女,37.0,神奈川県,2025-03-05,,Email,5.0,62660.0,1.0,Frequent
OL0002008,ORD001200,2025-05-16 20:30:00,1,4200,4200,Referral,PC,P0006,ブラウス,ファッション,トップス,,,,,,,,,,,,
OL0002009,ORD001201,2024-11-27 22:58:00,1,780,780,SNS Ad,PC,P0234,トイレブラシ,ホーム・日用品,バスルーム,C001608,石川,女,33.0,東京都,2024-05-15,2025-03-24,Referral,3.0,16340.0,0.0,Inactive
OL0002010,ORD001201,2024-11-27 22:58:00,1,7800,7800,SNS Ad,PC,P0022,ワンピース,ファッション,ドレス,C001608,石川,女,33.0,東京都,2024-05-15,2025-03-24,Referral,3.0,16340.0,0.0,Inactive
OL0002011,ORD001201,2024-11-27 22:58:00,1,4200,4200,SNS Ad,PC,P0181,クリーム,コスメ・ビューティ,スキンケア,C001608,石川,女,33.0,東京都,2024-05-15,2025-03-24,Referral,3.0,16340.0,0.0,Inactive
OL0002012,ORD001202,2026-03-09 17:56:00,1,1800,1710,Direct,PC,P0161,ヨガ入門,書籍,実用,C000298,松本,女,43.0,千葉県,2025-05-12,,Paid Search,6.0,114410.0,0.0,Loyal
OL0002013,ORD001203,2025-11-25 22:17:00,1,2280,2052,Direct,PC,P0137,クラフトビール6本,食品,お酒,C000890,井上,女,27.0,愛知県,2024-12-04,,Organic Search,26.0,288192.0,3.0,VIP
OL0002014,ORD001203,2025-11-25 22:17:00,2,2800,5600,Direct,PC,P0001,コットンTシャツ,ファッション,トップス,C000890,井上,女,27.0,愛知県,2024-12-04,,Organic Search,26.0,288192.0,3.0,VIP
OL0002015,ORD001203,2025-11-25 22:17:00,1,780,780,Direct,PC,P0115,オートミール,食品,朝食,C000890,井上,女,27.0,愛知県,2024-12-04,,Organic Search,26.0,288192.0,3.0,VIP
OL0002016,ORD001204,2025-03-13 13:52:00,1,1800,1800,Paid Search,Mobile,P0186,洗顔フォーム,コスメ・ビューティ,スキンケア,,,,,,,,,,,,
OL0002017,ORD001205,2024-12-22 21:32:00,2,780,1560,Referral,PC,P0127,冷凍フルーツミックス,食品,冷凍,,,,,,,,,,,,
OL0002018,ORD001205,2024-12-22 21:32:00,1,1280,1280,Referral,PC,P0165,絵本,書籍,児童,,,,,,,,,,,,
OL0002019,ORD001206,2024-09-23 13:34:00,1,5200,5200,SNS Ad,PC,P0044,ストール,ファッション,小物,,,,,,,,,,,,
OL0002020,ORD001207,2025-10-22 12:22:00,1,980,882,Paid Search,PC,P0090,ごま油,食品,調味料,C001546,橋本,男,49.0,愛知県,2024-08-31,,Organic Search,7.0,53222.0,0.0,Frequent
OL0002021,ORD001207,2025-10-22 12:22:00,1,5800,5800,Paid Search,PC,P0182,アイクリーム,コスメ・ビューティ,スキンケア,C001546,橋本,男,49.0,愛知県,2024-08-31,,Organic Search,7.0,53222.0,0.0,Frequent
OL0002022,ORD001208,2025-05-23 21:22:00,1,1980,1980,Email,PC,P0233,バスマット,ホーム・日用品,バスルーム,,,,,,,,,,,,
OL0002023,ORD001208,2025-05-23 21:22:00,1,1800,1800,Email,PC,P0083,有機オリーブオイル,食品,調味料,,,,,,,,,,,,
OL0002024,ORD001209,2026-02-27 17:22:00,1,2800,2660,SNS Ad,PC,P0176,化粧水,コスメ・ビューティ,スキンケア,C000706,前田,女,42.0,千葉県,2024-07-30,,Direct,36.0,320968.0,3.0,VIP
OL0002025,ORD001209,2026-02-27 17:22:00,1,18800,18800,SNS Ad,PC,P0053,ヘッドホン,家電,AV家電,C000706,前田,女,42.0,千葉県,2024-07-30,,Direct,36.0,320968.0,3.0,VIP
OL0002026,ORD001209,2026-02-27 17:22:00,1,8800,8360,SNS Ad,PC,P0023,マキシワンピース,ファッション,ドレス,C000706,前田,女,42.0,千葉県,2024-07-30,,Direct,36.0,320968.0,3.0,VIP
OL0002027,ORD001210,2024-06-26 13:59:00,1,2800,2800,SNS Ad,Mobile,P0190,コンシーラー,コスメ・ビューティ,メイク,C001751,加藤,女,22.0,埼玉県,2024-04-02,,Direct,44.0,303559.0,4.0,VIP
OL0002028,ORD001211,2025-03-22 19:45:00,1,1280,1280,Organic Search,PC,P0272,ボトル,スポーツ,アクセサリー,C001909,遠藤,男,20.0,兵庫県,2024-07-20,,Referral,42.0,692869.0,1.0,VIP
OL0002029,ORD001212,2025-08-18 23:38:00,2,880,1584,Referral,PC,P0089,白だし,食品,調味料,C000370,山口,女,39.0,千葉県,2024-09-18,,Organic Search,38.0,254314.0,3.0,VIP
OL0002030,ORD001213,2025-07-16 06:55:00,1,2800,2520,Paid Search,PC,P0150,経営戦略本,書籍,ビジネス,C001711,前田,男,39.0,千葉県,2024-07-26,,Direct,47.0,625776.0,5.0,VIP
OL0002031,ORD001213,2025-07-16 06:55:00,2,12800,25600,Paid Search,PC,P0211,プレミアム香水,コスメ・ビューティ,フレグランス,C001711,前田,男,39.0,千葉県,2024-07-26,,Direct,47.0,625776.0,5.0,VIP
